pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
372.580000,198.370000,358.270000,284.800000,332.310000,365.080000,299.140000,435.300000,242.000000,535.120000,198.110000,593.910000,168.990000,667.390000
372.580000,198.390000,358.260000,284.810000,332.230000,365.090000,299.090000,435.300000,241.960000,535.110000,198.090000,593.880000,168.990000,667.410000
372.580000,198.390000,358.240000,284.810000,332.210000,365.090000,299.060000,435.290000,241.930000,535.090000,198.050000,593.880000,168.990000,667.420000
372.570000,198.390000,358.250000,284.830000,332.170000,365.090000,299.040000,435.280000,241.870000,535.080000,198.020000,593.860000,168.980000,667.380000
372.590000,198.410000,358.240000,284.820000,332.130000,365.100000,299.000000,435.280000,241.810000,535.060000,198.000000,593.850000,168.960000,667.400000
372.580000,198.420000,358.210000,284.830000,332.090000,365.090000,298.960000,435.280000,241.730000,535.050000,197.940000,593.800000,168.940000,667.390000
372.580000,198.420000,358.200000,284.830000,332.080000,365.100000,298.920000,435.290000,241.680000,535.040000,197.940000,593.770000,168.920000,667.390000
372.570000,198.440000,358.190000,284.840000,332.060000,365.100000,298.860000,435.290000,241.580000,535.050000,197.890000,593.680000,168.900000,667.390000
372.580000,198.430000,358.170000,284.850000,332.030000,365.110000,298.810000,435.280000,241.200000,535.230000,197.880000,593.690000,168.890000,667.410000
372.570000,198.450000,358.160000,284.860000,332.020000,365.100000,298.770000,435.270000,241.160000,535.210000,197.850000,593.660000,168.890000,667.410000
372.560000,198.440000,358.150000,284.850000,331.990000,365.090000,298.720000,435.260000,241.120000,535.190000,197.830000,593.640000,168.880000,667.390000
372.510000,198.450000,358.140000,284.850000,331.970000,365.090000,298.660000,435.270000,241.100000,535.170000,197.830000,593.590000,168.870000,667.410000
372.340000,198.440000,358.120000,284.850000,331.940000,365.100000,298.550000,435.260000,241.060000,535.160000,197.800000,593.590000,168.890000,667.410000
372.340000,198.460000,358.100000,284.870000,331.920000,365.080000,298.290000,435.280000,240.990000,535.140000,197.780000,593.530000,168.900000,667.370000
372.320000,198.480000,358.090000,284.870000,331.860000,365.110000,298.200000,435.270000,240.900000,535.100000,197.950000,593.070000,168.960000,667.400000
372.330000,198.480000,358.070000,284.880000,331.840000,365.110000,298.130000,435.270000,240.870000,535.100000,197.950000,593.060000,168.980000,667.360000
372.330000,198.500000,358.070000,284.880000,331.800000,365.120000,298.080000,435.270000,240.820000,535.050000,197.940000,593.030000,169.000000,667.410000
372.340000,198.650000,358.050000,284.890000,331.740000,365.100000,298.020000,435.240000,240.770000,535.030000,197.890000,593.020000,169.010000,667.410000
372.340000,198.660000,358.050000,284.900000,331.700000,365.110000,297.970000,435.260000,240.730000,535.030000,197.890000,593.000000,169.010000,667.410000
372.340000,198.660000,358.030000,284.890000,331.650000,365.130000,297.930000,435.250000,240.590000,535.040000,197.830000,592.980000,169.010000,667.420000
372.340000,198.670000,358.020000,284.910000,331.610000,365.120000,297.870000,435.250000,240.180000,535.200000,197.750000,592.970000,169.020000,667.370000
372.340000,198.680000,358.020000,284.920000,331.570000,365.120000,297.780000,435.240000,240.080000,535.180000,197.720000,592.960000,169.010000,667.360000
372.330000,198.690000,357.990000,284.920000,331.440000,365.120000,297.670000,435.240000,240.020000,535.160000,197.530000,592.970000,169.000000,667.360000
372.310000,198.690000,357.990000,284.930000,331.240000,365.140000,297.510000,435.240000,239.920000,535.110000,197.200000,593.120000,168.990000,667.310000
372.310000,198.700000,357.960000,284.930000,331.170000,365.140000,297.210000,435.260000,239.870000,535.080000,197.120000,593.080000,168.980000,667.300000
372.300000,198.710000,357.950000,284.930000,331.120000,365.140000,297.130000,435.260000,239.800000,535.060000,197.090000,593.070000,168.970000,667.280000
372.300000,198.710000,357.930000,284.930000,331.050000,365.140000,297.060000,435.240000,239.640000,535.050000,197.030000,593.030000,168.960000,667.260000
372.270000,198.730000,357.920000,284.930000,331.000000,365.140000,297.000000,435.240000,239.570000,535.050000,197.010000,593.010000,168.970000,667.250000
372.270000,198.730000,357.890000,284.950000,330.970000,365.140000,296.950000,435.250000,239.170000,535.210000,196.990000,592.990000,168.980000,667.240000
372.260000,198.740000,357.870000,284.950000,330.910000,365.150000,296.870000,435.220000,239.100000,535.200000,196.920000,592.960000,168.980000,667.250000
372.240000,198.730000,357.860000,284.950000,330.890000,365.140000,296.840000,435.220000,239.020000,535.150000,196.890000,592.940000,168.970000,667.250000
372.220000,198.740000,357.830000,284.950000,330.820000,365.140000,296.760000,435.210000,238.970000,535.120000,196.870000,592.930000,168.970000,667.230000
372.210000,198.740000,357.800000,284.960000,330.790000,365.140000,296.660000,435.210000,238.890000,535.090000,196.770000,592.880000,168.970000,667.210000
372.200000,198.750000,357.780000,284.960000,330.730000,365.140000,296.490000,435.190000,238.810000,535.050000,196.700000,592.860000,168.970000,667.190000
372.190000,198.750000,357.740000,284.980000,330.660000,365.130000,296.230000,435.190000,238.770000,535.040000,196.600000,592.890000,168.960000,667.180000
372.180000,198.760000,357.730000,284.980000,330.580000,365.130000,296.150000,435.190000,238.700000,535.040000,196.390000,592.950000,168.970000,667.180000
372.180000,198.780000,357.710000,284.990000,330.540000,365.130000,296.090000,435.180000,238.450000,535.050000,196.180000,593.000000,168.960000,667.180000
372.170000,198.780000,357.650000,284.980000,330.300000,365.120000,296.020000,435.170000,238.120000,535.180000,196.100000,592.960000,168.950000,667.180000
372.170000,198.780000,357.630000,284.990000,330.230000,365.150000,295.980000,435.160000,238.060000,535.160000,196.080000,592.950000,168.930000,667.150000
372.160000,198.790000,357.590000,285.000000,330.170000,365.150000,295.920000,435.150000,237.990000,535.110000,196.020000,592.920000,168.920000,667.130000
372.150000,198.800000,357.570000,285.000000,330.120000,365.140000,295.870000,435.150000,237.930000,535.100000,195.990000,592.900000,168.890000,667.120000
372.130000,198.810000,357.460000,285.000000,330.070000,365.130000,295.800000,435.120000,237.850000,535.050000,195.940000,592.830000,168.890000,667.110000
372.130000,198.820000,357.340000,285.010000,330.030000,365.130000,295.740000,435.120000,237.750000,535.050000,195.910000,592.790000,168.880000,667.080000
372.130000,198.820000,357.300000,285.020000,330.000000,365.130000,295.630000,435.120000,237.650000,535.040000,195.870000,592.760000,168.880000,667.060000
372.120000,198.830000,357.280000,285.020000,329.950000,365.130000,295.440000,435.120000,237.580000,535.030000,195.830000,592.690000,168.880000,667.050000
372.110000,198.840000,357.250000,285.030000,329.910000,365.140000,295.190000,435.110000,237.390000,535.040000,195.780000,592.660000,168.880000,667.060000
372.110000,198.850000,357.220000,285.040000,329.880000,365.140000,295.120000,435.100000,237.110000,535.110000,195.710000,592.690000,168.900000,667.050000
372.100000,198.860000,357.170000,285.040000,329.810000,365.150000,295.050000,435.090000,237.020000,535.090000,195.660000,592.660000,168.900000,667.050000
372.080000,198.860000,357.140000,285.040000,329.740000,365.140000,294.990000,435.070000,236.990000,535.090000,195.520000,592.740000,168.930000,667.060000
372.060000,198.880000,357.090000,285.040000,329.650000,365.140000,294.950000,435.070000,236.880000,535.020000,195.270000,592.850000,168.930000,667.060000
372.020000,198.880000,357.020000,285.030000,329.490000,365.130000,294.840000,435.040000,236.780000,535.010000,195.180000,592.850000,168.940000,667.040000
371.970000,198.890000,356.950000,285.030000,329.190000,365.120000,294.720000,435.030000,236.590000,534.970000,195.110000,592.800000,168.960000,667.020000
371.930000,198.910000,356.900000,285.040000,329.100000,365.090000,294.530000,435.020000,236.210000,535.100000,195.070000,592.730000,168.950000,667.010000
371.860000,198.900000,356.770000,285.030000,328.980000,365.080000,294.110000,435.010000,236.080000,535.040000,195.020000,592.630000,168.960000,666.990000
371.820000,198.910000,356.680000,285.030000,328.910000,365.060000,294.000000,434.990000,235.980000,534.980000,195.010000,592.530000,168.960000,666.950000
371.770000,198.920000,356.540000,285.030000,328.810000,365.050000,293.930000,434.980000,235.870000,534.970000,195.100000,592.030000,168.970000,666.930000
371.680000,198.930000,356.280000,285.030000,328.650000,365.030000,293.850000,434.960000,235.770000,534.940000,195.060000,591.980000,168.980000,666.880000
371.620000,198.940000,356.210000,285.020000,328.520000,365.030000,293.740000,434.940000,235.590000,534.920000,195.030000,591.970000,169.000000,666.860000
371.540000,198.950000,356.120000,285.030000,328.180000,365.010000,293.480000,434.920000,235.140000,535.020000,194.990000,591.940000,169.020000,666.790000
371.300000,198.950000,356.060000,285.050000,328.060000,365.000000,293.080000,434.900000,235.040000,534.960000,194.930000,591.870000,169.060000,666.740000
371.220000,198.970000,355.970000,285.050000,327.960000,364.950000,292.990000,434.860000,234.940000,534.920000,194.860000,591.810000,169.090000,666.690000
371.160000,198.980000,355.880000,285.050000,327.870000,364.960000,292.890000,434.840000,234.820000,534.870000,194.810000,591.760000,169.120000,666.660000
371.090000,199.000000,355.750000,285.060000,327.670000,364.960000,292.730000,434.790000,234.650000,534.800000,194.730000,591.650000,169.120000,666.570000
371.030000,199.020000,355.630000,285.060000,327.230000,364.950000,292.420000,434.790000,234.110000,534.930000,194.620000,591.600000,169.120000,666.270000
370.980000,199.040000,355.380000,285.080000,327.090000,364.920000,292.030000,434.750000,234.010000,534.890000,194.460000,591.590000,169.140000,666.200000
370.900000,199.070000,355.130000,285.110000,326.960000,364.930000,291.920000,434.690000,233.860000,534.810000,194.160000,591.660000,169.160000,666.170000
370.840000,199.090000,355.040000,285.100000,326.760000,364.930000,291.750000,434.660000,233.700000,534.760000,194.080000,591.610000,169.170000,666.140000
370.730000,199.110000,354.830000,285.100000,326.340000,364.910000,291.300000,434.660000,233.410000,534.710000,194.000000,591.420000,169.170000,666.120000
370.500000,199.140000,354.480000,285.100000,325.960000,364.890000,290.880000,434.510000,232.860000,534.750000,193.990000,590.950000,169.130000,666.040000
370.130000,199.170000,354.080000,285.130000,325.490000,364.870000,290.280000,433.990000,232.160000,534.840000,193.770000,590.850000,169.070000,665.970000
369.980000,199.220000,353.820000,285.150000,324.990000,364.820000,289.900000,433.940000,231.850000,534.750000,193.370000,590.830000,168.930000,665.890000
369.840000,199.290000,353.500000,285.140000,324.450000,364.830000,289.220000,433.910000,231.140000,534.840000,193.020000,590.800000,168.840000,665.820000
369.730000,199.310000,353.190000,285.130000,324.210000,364.800000,288.980000,433.870000,230.970000,534.770000,192.880000,590.720000,168.780000,665.800000
369.690000,199.340000,353.140000,285.170000,324.100000,364.800000,288.940000,433.880000,230.880000,534.730000,192.800000,590.690000,168.650000,665.790000
369.680000,199.340000,353.130000,285.160000,324.080000,364.820000,288.870000,433.910000,230.840000,534.720000,192.670000,590.690000,168.260000,665.830000
369.670000,199.330000,353.130000,285.160000,324.080000,364.840000,288.830000,433.940000,230.800000,534.700000,192.340000,590.770000,167.930000,665.860000
369.650000,199.290000,353.180000,285.130000,324.180000,364.850000,288.880000,433.990000,230.810000,534.720000,192.060000,590.840000,167.670000,665.840000
369.690000,199.240000,353.290000,285.080000,324.580000,364.890000,289.050000,434.060000,230.950000,534.730000,192.020000,590.850000,167.160000,665.850000
369.830000,199.190000,353.650000,285.070000,325.040000,364.880000,289.690000,434.080000,231.150000,534.860000,192.060000,590.880000,167.060000,665.850000
370.000000,199.120000,354.100000,285.060000,325.710000,364.890000,290.490000,434.150000,231.720000,534.910000,192.220000,590.960000,167.030000,665.840000
370.140000,199.060000,354.640000,285.020000,326.380000,364.920000,291.320000,434.290000,232.370000,534.980000,192.630000,590.950000,167.000000,665.860000
370.340000,199.020000,355.010000,284.980000,327.080000,364.930000,292.260000,434.420000,233.240000,535.020000,192.990000,591.010000,166.980000,665.900000
370.780000,198.970000,355.340000,284.980000,327.920000,364.930000,293.140000,434.960000,234.180000,535.040000,193.290000,591.140000,166.960000,665.920000
370.940000,198.930000,355.910000,284.940000,328.660000,364.970000,294.090000,434.990000,235.090000,535.050000,193.930000,591.150000,166.950000,665.990000
371.060000,198.880000,356.110000,284.910000,329.070000,364.970000,295.020000,435.020000,236.030000,535.070000,194.130000,591.580000,166.960000,666.070000
371.190000,198.830000,356.420000,284.900000,329.770000,364.980000,295.870000,435.050000,236.990000,535.110000,194.650000,591.950000,167.010000,666.180000
371.310000,198.800000,356.880000,284.880000,330.100000,365.000000,296.500000,435.100000,237.910000,535.090000,195.100000,592.110000,167.200000,666.340000
371.530000,198.760000,357.030000,284.860000,330.700000,365.010000,297.020000,435.130000,238.750000,535.070000,195.840000,592.050000,167.360000,666.440000
371.810000,198.720000,357.180000,284.850000,331.000000,365.010000,297.680000,435.150000,239.480000,535.060000,196.230000,592.230000,167.850000,666.800000
371.920000,198.670000,357.370000,284.800000,331.220000,365.020000,298.040000,435.190000,239.970000,535.140000,196.780000,592.210000,167.970000,666.910000
371.960000,198.620000,357.730000,284.790000,331.610000,365.020000,298.380000,435.200000,240.640000,535.060000,196.980000,592.540000,168.030000,666.970000
372.010000,198.570000,357.860000,284.760000,331.900000,365.030000,298.880000,435.200000,240.960000,535.140000,197.020000,593.040000,168.100000,667.020000
372.040000,198.550000,357.930000,284.730000,332.040000,365.020000,299.070000,435.230000,241.160000,535.240000,197.230000,593.120000,168.190000,667.100000
372.080000,198.490000,358.010000,284.700000,332.180000,365.020000,299.250000,435.250000,241.390000,535.270000,197.560000,593.120000,168.250000,667.150000
372.120000,198.330000,358.080000,284.680000,332.310000,365.030000,299.510000,435.250000,241.970000,535.130000,197.930000,593.080000,168.340000,667.170000
372.150000,198.320000,358.170000,284.670000,332.460000,365.030000,299.840000,435.250000,242.140000,535.180000,198.020000,593.150000,168.450000,667.240000
372.200000,198.300000,358.240000,284.660000,332.770000,365.030000,299.980000,435.290000,242.230000,535.230000,198.130000,593.270000,168.840000,667.220000
372.240000,198.280000,358.300000,284.640000,332.850000,365.020000,300.060000,435.280000,242.380000,535.300000,198.210000,593.350000,168.870000,667.250000
372.280000,198.260000,358.380000,284.630000,332.930000,365.030000,300.150000,435.280000,242.870000,535.110000,198.320000,593.410000,168.920000,667.340000
372.290000,198.250000,358.420000,284.600000,332.990000,365.030000,300.220000,435.290000,243.020000,535.160000,198.570000,593.300000,168.950000,667.410000
372.310000,198.230000,358.490000,284.590000,333.020000,365.030000,300.340000,435.290000,243.090000,535.170000,198.950000,593.290000,168.990000,667.460000
372.370000,198.220000,358.710000,284.590000,333.080000,365.020000,300.470000,435.280000,243.170000,535.170000,199.000000,593.370000,169.020000,667.750000
372.390000,198.210000,358.720000,284.580000,333.100000,365.020000,300.690000,435.250000,243.220000,535.170000,199.020000,593.450000,169.040000,667.770000
372.410000,198.220000,358.730000,284.580000,333.140000,365.020000,300.780000,435.250000,243.240000,535.190000,198.890000,593.930000,169.060000,667.790000
372.440000,198.210000,358.760000,284.570000,333.160000,365.030000,300.850000,435.250000,243.350000,535.200000,198.940000,593.960000,169.100000,667.830000
372.450000,198.180000,358.780000,284.540000,333.220000,365.010000,300.900000,435.270000,243.400000,535.220000,198.990000,593.980000,169.130000,667.830000
372.470000,198.180000,358.810000,284.530000,333.270000,365.030000,300.950000,435.270000,243.540000,535.220000,199.010000,593.990000,169.150000,667.830000
372.480000,198.170000,358.830000,284.490000,333.320000,365.020000,300.980000,435.300000,243.920000,535.080000,199.040000,594.010000,169.150000,667.850000
372.470000,198.180000,358.820000,284.190000,333.350000,365.020000,301.020000,435.300000,243.940000,535.130000,199.090000,594.030000,169.170000,667.870000
372.480000,198.160000,358.840000,284.180000,333.380000,365.010000,301.060000,435.280000,243.980000,535.130000,199.110000,594.040000,169.190000,667.890000
372.480000,198.150000,358.840000,284.160000,333.440000,365.010000,301.070000,435.290000,243.990000,535.140000,199.150000,594.040000,169.210000,667.900000
372.480000,198.150000,358.840000,284.170000,333.460000,365.020000,301.110000,435.270000,244.010000,535.150000,199.210000,594.050000,169.260000,667.910000
372.470000,198.140000,358.860000,284.160000,333.490000,365.020000,301.120000,435.280000,244.050000,535.150000,199.230000,594.080000,169.280000,667.910000
372.470000,198.130000,358.870000,284.150000,333.700000,365.000000,301.150000,435.280000,244.080000,535.160000,199.300000,594.090000,169.350000,667.920000
372.520000,198.120000,358.870000,284.150000,333.710000,365.010000,301.140000,435.290000,244.090000,535.150000,199.310000,594.080000,169.350000,667.930000
372.660000,198.130000,358.870000,284.160000,333.690000,365.000000,301.140000,435.290000,244.100000,535.140000,199.310000,594.080000,169.420000,667.940000
372.650000,198.130000,358.870000,284.140000,333.690000,365.000000,301.130000,435.280000,244.090000,535.140000,199.310000,594.100000,169.420000,667.920000
372.650000,198.130000,358.850000,284.150000,333.690000,365.000000,301.120000,435.290000,244.060000,535.150000,199.310000,594.080000,169.440000,667.920000
372.660000,198.130000,358.850000,284.160000,333.640000,365.000000,301.080000,435.290000,244.030000,535.130000,199.260000,594.090000,169.460000,667.930000
372.650000,198.130000,358.860000,284.160000,333.610000,365.000000,301.060000,435.290000,243.990000,535.120000,199.230000,594.080000,169.470000,667.930000
372.650000,198.130000,358.850000,284.160000,333.590000,365.010000,301.030000,435.300000,243.970000,535.110000,199.180000,594.070000,169.450000,667.940000
372.640000,198.140000,358.840000,284.160000,333.540000,365.010000,301.010000,435.290000,243.940000,535.110000,199.170000,594.060000,169.440000,667.940000
372.650000,198.140000,358.830000,284.170000,333.320000,365.010000,300.970000,435.280000,243.880000,535.070000,199.120000,594.050000,169.450000,667.910000
372.640000,198.140000,358.830000,284.180000,333.310000,365.010000,300.930000,435.280000,243.780000,535.070000,199.070000,594.030000,169.440000,667.910000
372.640000,198.140000,358.820000,284.170000,333.270000,365.010000,300.880000,435.280000,243.750000,535.070000,199.060000,594.020000,169.420000,667.910000
372.620000,198.140000,358.800000,284.170000,333.250000,365.020000,300.790000,435.270000,243.600000,535.050000,199.000000,593.980000,169.400000,667.940000
372.620000,198.140000,358.790000,284.180000,333.170000,365.010000,300.670000,435.270000,243.190000,535.150000,198.950000,593.970000,169.340000,667.940000
372.610000,198.150000,358.780000,284.190000,333.140000,365.030000,300.500000,435.290000,243.120000,535.140000,198.930000,593.950000,169.330000,667.930000
372.610000,198.150000,358.760000,284.210000,333.080000,365.030000,300.240000,435.310000,243.010000,535.110000,198.830000,593.900000,169.250000,667.930000
372.610000,198.160000,358.750000,284.210000,333.040000,365.030000,300.140000,435.330000,242.960000,535.090000,198.810000,593.880000,169.210000,667.940000
372.600000,198.160000,358.710000,284.210000,332.980000,365.030000,300.060000,435.340000,242.870000,535.070000,198.710000,593.860000,169.160000,667.920000
372.590000,198.160000,358.690000,284.230000,332.940000,365.040000,300.010000,435.340000,242.810000,535.050000,198.580000,593.880000,169.140000,667.940000
372.560000,198.170000,358.670000,284.210000,332.910000,365.030000,299.930000,435.320000,242.700000,535.050000,198.260000,594.000000,169.120000,667.940000
372.560000,198.180000,358.640000,284.220000,332.860000,365.050000,299.850000,435.300000,242.570000,535.020000,198.150000,593.990000,169.110000,667.940000
372.500000,198.170000,358.590000,284.240000,332.790000,365.040000,299.770000,435.290000,242.160000,535.180000,198.090000,593.980000,169.070000,667.930000
372.320000,198.170000,358.540000,284.230000,332.770000,365.040000,299.650000,435.290000,242.110000,535.160000,198.060000,593.960000,169.050000,667.940000
372.300000,198.190000,358.340000,284.240000,332.680000,365.040000,299.480000,435.280000,242.000000,535.130000,198.010000,593.930000,169.030000,667.930000
372.270000,198.200000,358.310000,284.260000,332.610000,365.060000,299.210000,435.320000,241.960000,535.100000,197.950000,593.910000,169.000000,667.920000
372.260000,198.190000,358.290000,284.250000,332.530000,365.050000,299.160000,435.310000,241.910000,535.090000,197.930000,593.870000,168.990000,667.910000
372.260000,198.200000,358.260000,284.250000,332.310000,365.040000,299.090000,435.290000,241.800000,535.070000,197.910000,593.860000,168.970000,667.910000
372.250000,198.200000,358.220000,284.250000,332.240000,365.060000,299.050000,435.290000,241.770000,535.050000,197.870000,593.820000,168.950000,667.900000
372.230000,198.200000,358.210000,284.240000,332.190000,365.050000,299.010000,435.290000,241.710000,535.060000,197.850000,593.800000,168.940000,667.880000
372.210000,198.210000,358.180000,284.240000,332.160000,365.040000,298.970000,435.280000,241.650000,535.050000,197.780000,593.780000,168.930000,667.860000
372.200000,198.210000,358.140000,284.250000,332.130000,365.030000,298.910000,435.280000,241.480000,535.050000,197.730000,593.760000,168.900000,667.860000
372.180000,198.220000,358.120000,284.250000,332.090000,365.040000,298.860000,435.270000,241.140000,535.190000,197.680000,593.740000,168.900000,667.850000
372.170000,198.220000,358.100000,284.260000,332.040000,365.030000,298.800000,435.250000,241.100000,535.160000,197.540000,593.830000,168.880000,667.840000
372.160000,198.210000,358.070000,284.280000,332.020000,365.030000,298.700000,435.240000,241.070000,535.150000,197.250000,593.940000,168.850000,667.830000
372.140000,198.220000,358.070000,284.280000,331.970000,365.040000,298.570000,435.250000,241.000000,535.150000,197.160000,593.900000,168.810000,667.830000
372.140000,198.220000,358.060000,284.290000,331.950000,365.040000,298.350000,435.270000,240.960000,535.120000,197.120000,593.900000,168.770000,667.800000
372.120000,198.250000,358.020000,284.270000,331.900000,365.030000,298.230000,435.250000,240.880000,535.080000,197.070000,593.880000,168.710000,667.800000
372.120000,198.240000,358.010000,284.280000,331.890000,365.030000,298.170000,435.260000,240.770000,535.060000,197.040000,593.870000,168.690000,667.770000
372.120000,198.240000,358.010000,284.280000,331.850000,365.030000,298.110000,435.240000,240.700000,535.050000,197.030000,593.830000,168.690000,667.790000
372.120000,198.250000,357.990000,284.280000,331.830000,365.030000,298.060000,435.240000,240.650000,535.040000,197.000000,593.800000,168.680000,667.790000
372.110000,198.240000,357.970000,284.290000,331.760000,365.040000,298.020000,435.250000,240.570000,535.060000,196.930000,593.730000,168.640000,667.770000
372.110000,198.240000,357.960000,284.300000,331.700000,365.040000,297.960000,435.240000,240.120000,535.190000,196.900000,593.670000,168.590000,667.750000
372.100000,198.250000,357.940000,284.310000,331.650000,365.040000,297.900000,435.240000,240.080000,535.200000,196.870000,593.620000,168.540000,667.760000
372.100000,198.260000,357.940000,284.310000,331.580000,365.030000,297.840000,435.210000,239.990000,535.130000,196.860000,593.540000,168.220000,667.770000
372.100000,198.270000,357.920000,284.320000,331.490000,365.030000,297.780000,435.210000,239.990000,535.130000,196.990000,593.070000,168.210000,667.780000
372.090000,198.280000,357.900000,284.350000,331.280000,365.030000,297.660000,435.200000,239.860000,535.080000,196.940000,593.030000,168.190000,667.750000
372.080000,198.290000,357.890000,284.370000,331.210000,365.040000,297.470000,435.200000,239.780000,535.080000,196.900000,593.000000,168.190000,667.740000
372.090000,198.310000,357.860000,284.380000,331.130000,365.030000,297.210000,435.200000,239.720000,535.070000,196.860000,592.990000,168.190000,667.740000
372.080000,198.300000,357.850000,284.380000,331.070000,365.050000,297.110000,435.200000,239.590000,535.050000,196.760000,592.960000,168.180000,667.700000
372.070000,198.320000,357.830000,284.400000,331.040000,365.050000,297.060000,435.210000,239.160000,535.240000,196.700000,592.960000,168.190000,667.720000
372.070000,198.330000,357.810000,284.390000,331.010000,365.050000,297.020000,435.200000,239.070000,535.170000,196.520000,592.990000,168.180000,667.690000
372.050000,198.350000,357.780000,284.410000,330.940000,365.060000,296.940000,435.180000,238.990000,535.150000,196.180000,593.070000,168.160000,667.660000
372.050000,198.370000,357.740000,284.430000,330.870000,365.060000,296.870000,435.170000,238.950000,535.140000,196.130000,593.060000,168.160000,667.670000
372.040000,198.390000,357.690000,284.450000,330.820000,365.050000,296.740000,435.160000,238.790000,535.100000,196.070000,593.010000,168.160000,667.630000
372.040000,198.380000,357.650000,284.450000,330.780000,365.060000,296.660000,435.140000,238.750000,535.090000,196.040000,593.000000,168.150000,667.590000
372.030000,198.400000,357.630000,284.480000,330.690000,365.060000,296.450000,435.160000,238.620000,535.080000,195.990000,592.970000,168.150000,667.600000
372.030000,198.420000,357.570000,284.830000,330.620000,365.050000,296.190000,435.170000,238.400000,535.090000,195.970000,592.940000,168.160000,667.590000
372.040000,198.430000,357.530000,284.830000,330.530000,365.070000,296.110000,435.160000,238.100000,535.190000,195.930000,592.910000,168.170000,667.550000
372.030000,198.450000,357.320000,284.850000,330.250000,365.070000,296.020000,435.150000,237.960000,535.110000,195.840000,592.850000,168.180000,667.530000
372.030000,198.480000,357.300000,284.870000,330.170000,365.080000,295.940000,435.130000,237.890000,535.090000,195.770000,592.830000,168.220000,667.480000
372.040000,198.670000,357.240000,284.890000,330.080000,365.080000,295.850000,435.110000,237.800000,535.060000,195.660000,592.820000,168.320000,667.160000
372.040000,198.670000,357.220000,284.910000,330.010000,365.070000,295.740000,435.100000,237.720000,535.040000,195.550000,592.870000,168.370000,667.130000
372.030000,198.690000,357.190000,284.920000,329.960000,365.060000,295.500000,435.110000,237.520000,535.050000,195.280000,592.950000,168.470000,667.100000
372.030000,198.720000,357.150000,284.930000,329.870000,365.080000,295.180000,435.090000,237.110000,535.180000,195.170000,592.930000,168.840000,667.030000
372.020000,198.750000,357.090000,284.950000,329.780000,365.090000,295.040000,435.080000,236.970000,535.100000,195.110000,592.900000,168.880000,666.990000
371.990000,198.780000,357.020000,284.960000,329.590000,365.080000,294.920000,435.060000,236.860000,535.070000,195.050000,592.870000,168.910000,666.960000
371.910000,198.810000,356.900000,284.960000,329.140000,365.060000,294.710000,435.020000,236.660000,535.000000,194.980000,592.710000,168.960000,666.860000
371.810000,198.820000,356.770000,284.960000,329.000000,365.000000,294.320000,434.990000,236.080000,535.090000,194.920000,592.530000,168.990000,666.760000
371.690000,198.830000,356.560000,284.950000,328.860000,364.990000,294.000000,434.960000,235.950000,535.020000,194.990000,592.010000,169.000000,666.450000
371.610000,198.860000,356.280000,284.950000,328.730000,364.990000,293.910000,434.940000,235.770000,534.980000,194.960000,591.990000,169.050000,666.150000
371.510000,198.870000,356.160000,284.950000,328.480000,364.970000,293.780000,434.930000,235.560000,534.960000,194.860000,591.930000,169.090000,666.060000
371.250000,198.860000,356.080000,284.940000,328.160000,364.940000,293.530000,434.910000,235.090000,535.030000,194.750000,591.890000,169.140000,665.960000
371.150000,198.870000,355.950000,284.940000,328.020000,364.950000,293.050000,434.890000,234.980000,534.970000,194.610000,591.850000,169.180000,665.840000
371.100000,198.870000,355.870000,284.940000,327.910000,364.910000,292.970000,434.850000,234.840000,534.910000,194.280000,591.930000,169.210000,665.690000
371.040000,198.890000,355.770000,284.950000,327.800000,364.920000,292.830000,434.810000,234.630000,534.890000,194.210000,591.880000,169.200000,665.580000
371.000000,198.900000,355.650000,284.950000,327.610000,364.900000,292.700000,434.780000,234.190000,535.000000,194.130000,591.850000,169.210000,665.220000
370.960000,198.920000,355.540000,284.950000,327.230000,364.900000,292.440000,434.780000,234.090000,534.960000,194.070000,591.800000,169.200000,665.150000
370.920000,198.930000,355.260000,284.960000,327.100000,364.880000,292.020000,434.770000,233.960000,534.880000,194.020000,591.740000,169.170000,665.080000
370.870000,198.940000,355.170000,284.970000,327.010000,364.890000,291.950000,434.720000,233.860000,534.860000,194.000000,591.650000,169.170000,665.010000
370.820000,198.950000,355.080000,284.970000,326.900000,364.870000,291.830000,434.670000,233.680000,534.810000,193.950000,591.590000,169.170000,664.950000
370.740000,198.970000,354.980000,284.940000,326.740000,364.870000,291.650000,434.630000,233.540000,534.780000,193.920000,591.470000,169.170000,664.880000
370.670000,198.980000,354.920000,284.960000,326.570000,364.850000,291.160000,434.700000,233.070000,534.900000,193.990000,591.010000,169.160000,664.810000
370.630000,199.000000,354.860000,284.990000,326.230000,364.840000,291.030000,434.650000,232.940000,534.830000,193.930000,590.990000,169.160000,664.720000
370.520000,199.020000,354.740000,285.000000,326.080000,364.850000,290.940000,434.580000,232.870000,534.780000,193.850000,590.930000,169.150000,664.620000
